"bioID","firstName","middleName","lastName","nameGiven","fullGivenName","marriedName","nameNick","pos","firstseason","lastseason","height","weight","college","collegeOther","birthDate","birthCity","birthState","birthCountry","highSchool","hsCity","hsState","hsCountry","deathDate"
"slaisma01w","Madinah","","Slaise","","Madinah Slaise","","","G","0","0","68","173","Cincinnati","","1973-08-23","","","","","","","","0000-00-00"
"slauggw01w","Gwen","","Slaughter","","Gwen Slaughter","","","F","0","0","75","181","Tulane","","1980-07-01","","","","","","","","0000-00-00"
"slavtge01w","Gergana","","Slavtcheva","","Gergana Slavtcheva","","","G","0","0","73","160","Florida International","","1979-10-20","","","","","","","","0000-00-00"
"smithai01w","Aiysha","","Smith","","Aiysha Smith","","","F","0","0","74","173","Louisiana State","","1980-07-18","","","","","","","","0000-00-00"
"smithbr01w","Brooke","","Smith","","Brooke Smith","","","F-C","0","0","75","195","Stanford","","1984-04-30","","","","Marin Catholic","San Anselmo","CA","USA","0000-00-00"
"smithch01w","Christy","","Smith","","Christy Smith","","","G","0","0","67","140","Arkansas","","1975-08-14","","","","","","","","0000-00-00"
"smithch02w","Charlotte","","Smith","","Charlotte Smith","","","F","0","0","70","145","Stanford","","1975-05-02","","","","","","","","0000-00-00"
"smithch03w","Charmin","","Smith","","Charmin Smith","","","G","0","0","72","148","North Carolina","","1973-08-23","","","","","","","","0000-00-00"
"smithcr01w","Crystal","","Smith","","Crystal Smith","","","G","0","0","66","121","Iowa","","1984-03-12","","","","","","","","0000-00-00"
"smithje01w","Jennifer","","Smith","","Jennifer Smith","","","C","0","0","75","198","Michigan","","1982-04-10","","","","","","","","0000-00-00"
"smithka01w","Katherine","May","Smith","","Katie Smith","","Katie","G-F","0","0","71","174","Ohio State","","1974-06-04","Lancaster","OH","USA","Logan","Logan","OH","USA","0000-00-00"
"smithki01w","Kim","","Smith","","Kim Smith","","","F","0","0","73","158","Utah","","1984-05-07","","","","","","","","0000-00-00"
"smithla01w","LaCharlotte","","Smith","","LaCharlotte Smith","","","G","0","0","67","150","Mississippi State","","1974-02-06","","","","","","","","0000-00-00"
"smithta01w","Tangela","","Smith","","Tangela Smith","","","F-C","0","0","76","160","Iowa","","1977-04-01","","","","Washington","Chicago","IL","USA","0000-00-00"
"smithty01w","Tyresa","","Smith","","Tyresa Smith","","","F","0","0","72","0","Delaware","","1985-04-21","","","","","","","","0000-00-00"
"smithwa01w","Wanisha","","Smith","","Wanisha Smith","","","G","0","0","71","175","Duke","","1985-07-09","Cincinnati","OH","USA","Riverdale Baptist","Upper Marlboro","MD","USA","0000-00-00"
"snellbe01w","Belinda","Rose","Snell","","Belinda Snell","","","G","0","0","69","170","University of Sydney","","1981-10-01","Mirboo North","VIC","AUS","","","","","0000-00-00"
"snowmi01w","Michelle","","Snow","","Michelle Snow","","","C","0","0","77","158","Tennessee","","1980-03-20","","","","Pensacola","Pensacola","FL","USA","0000-00-00"
"sobrale01w","Leila","de Souza","Sobral Freitas","","Leila Sobral","","","F","0","0","73","183","","","1974-11-22","Sao Paulo","SPL","BRA","","","","","0000-00-00"
"sobrama01w","Marta","","de Souza Sobral","","Marta de Souza Sobral","","","C","0","0","75","163","","","1964-03-23","Sao Paulo","SPL","BRA","","","","","0000-00-00"
"spencsi01w","Sidney","","Spencer","","Sidney Spencer","","","G","0","0","75","183","Tennessee","","1985-03-07","","","","","","","","0000-00-00"
"spornra01w","Rachael","Pamela","Sporn","","Rachael Sporn","","","F","0","0","74","150","","","1968-05-26","Murrayville","VIC","AUS","","","","","0000-00-00"
"stafftr01w","Trisha","","Stafford-Odom","","Trisha Stafford-Odom","","","F","0","0","73","180","California","","1970-11-11","","","","","","","","0000-00-00"
"staleda01w","Dawn","Michelle","Staley","","Dawn Staley","","","G","0","0","66","134","Virginia","","1970-05-04","Philadelphia","PA","USA","","","","","0000-00-00"
"stanlma99w","Marianne","","Stanley","","Marianne Stanley","","","","0","0","0","0","","","0000-00-00","","","","","","","","0000-00-00"
"stansti01w","Tiffany","","Stansbury","","Tiffany Stansbury","","","F-C","0","0","75","183","North Carolina State","","1983-01-16","","","","","","","","0000-00-00"
"starbka01w","Kate","","Starbird","","Kate Starbird","","","G","0","0","73","153","Stanford","","1975-07-30","","","","Lakes","Tacoma","WA","USA","0000-00-00"
"stedika01w","Kathryn","Suzanne","Steding","","Katy Steding","","Katy","F-G","0","0","72","173","Stanford","","1967-12-11","Portland","OR","USA","","","","","0000-00-00"
"stepama01w","Maria","Aleksandrovna","Stepanova","","Maria Stepanova","","","C","0","0","80","187","","","1979-02-23","Mikhaylovsk","RUS","USA","","","","","0000-00-00"
"stephre01w","Rehema","","Stephens","","Rehema Stephens","","","G","0","0","71","160","UCLA","","1969-12-28","","","","","","","","0000-00-00"
"stephst01w","Stacy","","Stephens","","Stacy Stephens","","","C","0","0","76","205","Texas","","1982-01-21","","","","Winnsboro","Pensacola","FL","USA","0000-00-00"
"sterkca01w","Carla","","Sterk","","Carla Sterk","Carla Fles","","F","0","0","74","170","Central Michigan","","0000-00-00","","","","","","","","0000-00-00"
"stevema01w","Mandisa","","Stevenson","","Mandisa Stevenson","","","F-C","0","0","75","166","Auburn","","1982-02-04","","","","","","","","0000-00-00"
"stileja01w","Jackie","","Stiles","","Jackie Stiles","","","G","0","0","68","144","Missouri State","","1978-12-21","","","","Clafin","Clafin","KS","USA","0000-00-00"
"stillva01w","Valerie","","Still","","Valerie Still","Valerie Lock (Rob Lock 1995-2007)","","F-C","0","0","73","151","Kentucky","","1961-05-14","","","","","","","","0000-00-00"
"stinsan01w","Andrea","","Stinson","","Andrea Stinson","","","G","0","0","70","158","North Carolina State","","1967-11-25","","","","","","","","0000-00-00"
"stiresh01w","Shanele","","Stires","","Shanele Stires","","","F","0","0","71","208","Kansas State","","1972-05-21","","","","","","","","0000-00-00"
"stockta01w","Tamara","","Stocks","","Tamara Stocks","","","F-C","0","0","74","165","Florida","","1979-01-29","","","","Pickerington","Pickerington","OH","USA","0000-00-00"
"streiju01w","Jurgita","","Streimikyte","","Jurgita Streimikyte","","","F","0","0","74","165","","","1972-05-14","","","","","","","","0000-00-00"
"stricsh01w","Shekinna","","Stricklen","","Shekinna Stricklen","","","G-F","0","0","74","178","Tennessee","","1990-07-30","Conway","AR","USA","Morrilton","Morrilton","AZ","USA","0000-00-00"
"strotan01w","Ann","","Strother","","Ann Strother","","","G-F","0","0","75","166","Connecticut","","1983-12-11","","","","Highlands","Castle Rock","CO","USA","0000-00-00"
"suberto01w","Tora","","Suber","","Tora Suber","","","G","0","0","67","137","Virginia","","1974-11-23","","","","","","","","0000-00-00"
"summela01w","Laura","Ann","Summerton","","Laura Summerton","Laura Hodges","","C","0","0","74","167","","","1983-12-13","Adelaide","SA","AUS","","","","","0000-00-00"
"sun-mju01w","Jung","","Sun-Min","","Jung Sun-Min","","","C","0","0","73","168","","","1974-10-12","Kinan","","KOR","","","","","0000-00-00"
"suttota01w","Tamara","Kim","Sutton-Brown","","Tammy Sutton-Brown","","Tammy","C","0","0","76","199","Rutgers","","1978-01-27","Markham","ON","CAN","","","","","0000-00-00"
"swanike01w","Ketia","","Swanier","","Ketia Swanier","","","G","0","0","67","144","Connecticut","","1986-08-10","","","","","","","","0000-00-00"
"swoopsh01w","Sheryl","Denice","Swoopes","","Sheryl Swoopes","","","F-G","0","0","72","145","Texas Tech","","1971-03-25","Brownfield","TX","USA","","","","","0000-00-00"
"swordca01w","Carolyn","","Swords","","Carolyn Swords","","","C","0","0","78","210","Boston College","","1989-07-19","","","","","","","","0000-00-00"
"sykesap01w","April","","Sykes","","April Sykes","","","G-F","0","0","72","0","Rutgers","","1990-07-30","","","","East Oktibbeha County","Crawford","MS","USA","0000-00-00"
"tatede01w","Deanna","","Tate","","Deanna Tate","","","G","0","0","68","150","Maryland","","1966-05-13","","","","","","","","0000-00-00"
"tateso01w","Sonja","","Tate","","Sonja Tate","","","G","0","0","66","157","Arkansas State","","1971-09-07","","","","","","","","0000-00-00"
"tauradi01w","Diana","Lurena","Taurasi","","Diana Taurasi","","","F-G","0","0","72","172","Connecticut","","1982-06-11","Chino","CA","USA","Don Lugo","Chino","CA","USA","0000-00-00"
"taylode99w","Denise","","Taylor","","Denise Taylor","","","","0","0","0","0","","","0000-00-00","","","","","","","","0000-00-00"
"tayloli01w","Lindsay","","Taylor","","Lindsay Taylor","","","C","0","0","80","200","UC Santa Barbara","","1981-05-20","","","","","","","","0000-00-00"
"taylope01w","Penelope","Jane","Taylor","","Penny Taylor","Penny Gil","Penny","F","0","0","73","168","","","1981-05-24","Melbourne","VIC","AUS","","","","","0000-00-00"
"teaslni01w","Nicole","","Teasley","","Nikki Teasley","","Nikki","G","0","0","72","169","North Carolina","","1979-03-22","","","","St. John's at Prospect Hall","Frederick","MD","USA","0000-00-00"
"teilaza01w","Zane","","Teilane Tamane","","Zane Teilane Tamane","Zane Tamane","","C","0","0","79","170","Western Illinois","","1983-09-24","Riga","LAT","URS","","","","","0000-00-00"
"terryka01w","Kasha","","Terry","","Kasha Terry","","","C-F","0","0","75","183","Georgia Tech","","1983-10-21","","","","Douglas County","Douglasville","GA","USA","0000-00-00"
"thibami99w","Mike","","Thibault","","Mike Thibault","","","","0","0","0","0","","","0000-00-00","","","","","","","","0000-00-00"
"thirdtr01w","Traci","","Thirdgill","","Traci Thirdgill","","","F","0","0","71","160","Washington","","1968-02-27","","","","","","","","0000-00-00"
"thomaca01w","Carla","","Thomas","","Carla Thomas","","","F","0","0","75","200","Vanderbilt","","1985-10-31","","","","","","","","0000-00-00"
"thomach01w","Christi","","Thomas","","Christi Thomas","","","C","0","0","75","185","Georgia","","1982-08-14","","","","","","","","0000-00-00"
"thomaja01w","Jasmine","","Thomas","","Jasmine Thomas","","","G","0","0","69","145","Duke","","1989-09-30","Fairfax","VA","USA","Oakton","Vienna","VA","USA","0000-00-00"
"thomakr01w","Krystal","","Thomas","","Krystal Thomas","","","C","0","0","77","195","Duke","","1989-06-10","Orlando","FL","USA","The First Academy","Orlando","FL","USA","0000-00-00"
"thomala01w","LaToya","","Thomas","","LaToya Thomas","","","F","0","0","74","165","Mississippi State","","1981-07-06","","","","","","","","0000-00-00"
"thomast01w","Stacey","","Thomas","","Stacey Thomas","","","F","0","0","70","154","Michigan","","1978-08-29","","","","","","","","0000-00-00"
"thompal01w","Alicia","","Thompson","","Alicia Thompson","","","F","0","0","73","180","Texas Tech","","1976-06-30","","","","","","","","0000-00-00"
"thompam01w","Amanda","Clara","Thompson","","Amanda Thompson","","","F","0","0","73","170","Oklahoma","","1987-11-18","Chicago","IL","USA","Whitney Young","Chicago","IL","USA","0000-00-00"
"thompka99w","Karleen","","Thompson","","Karleen Thompson","","","","0","0","0","0","","","0000-00-00","","","","","","","","0000-00-00"
"thomppa01w","Pashen","","Thompson","","Pashen Thompson","","","F","0","0","73","193","Tennessee","","1975-01-16","","","","","","","","0000-00-00"
"thompsh01w","Sharon","","Thompson","","Sharon Thompson","","","","0","0","0","0","","","0000-00-00","","","","","","","","0000-00-00"
"thompti01w","Tina","Marie","Thompson","","Tina Thompson","","","F","0","0","74","178","USC","","1975-02-10","Los Angeles","CA","USA","","","","","0000-00-00"
"thorbsh01w","Shona","","Thorburn","","Shona Thorburn","","","G","0","0","69","149","Utah","","1982-08-07","","","","","","","","0000-00-00"
"thorner01w","Erin","","Thorn","","Erin Thorn","","","G","0","0","70","150","Brigham Young","","1981-05-19","","","","","","","","0000-00-00"
"threaro01w","Robin","","Threatt","","Robin Threatt","","","G","0","0","67","150","Wisconsin","","1970-07-01","","","","","","","","0000-00-00"
"tilliic01w","Iciss","","Tillis","","Iciss Tillis","","","C-F","0","0","77","165","Duke","","1981-12-06","","","","Cascia Prep","Tulsa","OK","USA","0000-00-00"
"timmsmi01w","Michele","Margaret","Timms","","Michele Timms","","","G","0","0","67","132","","","1965-06-28","Melbourne","VIC","AUS","","","","","0000-00-00"
"tolerpe01w","Penny","","Toler","","Penny Toler","","","G","0","0","68","132","Long Beach State","","1966-03-24","","","","","","","","0000-00-00"
"tolivkr01w","Kristi","","Toliver","","Kristi Toliver","","","G","0","0","67","130","Maryland","","1987-01-27","","","","Harrisonburg","Harrisonburg","VA","USA","0000-00-00"
"torniel01w","Elena","Andronisovna","Tornikidou","","Elena Tornikidou","","","F","0","0","73","160","","","1965-05-27","Tashkent","UZB","URS","","","","","0000-00-00"
"torrele01w","Levys","","Torres","","Levys Torres","","","C","0","0","75","171","Florida State","","1978-04-06","","","","","","","","0000-00-00"
"traviti01w","Tiffany","","Travis","","Tiffany Travis","","","G-F","0","0","71","145","Flordia","","1978-03-20","","","","","","","","0000-00-00"
"tremich01w","Chantel","","Tremitiere","","Chantel Tremitiere","","","G","0","0","66","142","Auburn","","1969-10-20","","","","","","","","0000-00-00"
"tricetr01w","Trena","","Trice","","Trena Trice","","","F-C","0","0","74","180","North Carolina State","","1965-08-04","","","","","","","","0000-00-00"
"tunsine01w","Necole","","Tunsil","","Necole Tunsil","","","G-F","0","0","73","170","Iowa State","","1970-08-22","","","","","","","","0000-00-00"
"turneba01w","Barbara","","Turner","","Barbara Turner","","","G-F","0","0","72","172","Connecticut","","1984-06-08","","","","East Tech.","Cleveland","OH","USA","0000-00-00"
"tutermo01w","Molly","","Tuter","","Molly Tuter","","","G","0","0","72","155","Arizona State","","1975-08-25","","","","","","","","0000-00-00"
"tuvicsl01w","Slobodanka","","Tuvic","","Slobodanka Tuvic","","","C","0","0","76","194","","","1977-09-19","","","","","","","","0000-00-00"
"tzekopo01w","Polina","","Tzekova","","Polina Tzekova","","","C","0","0","76","189","","","1968-04-30","Pleven","","BUL","","","","","0000-00-00"
"udokamf01w","Mfon","Sunday","Udoka","","Mfon Udoka","","","F","0","0","72","187","DePaul","","1976-06-16","Portland","OR","USA","Benson Polytechnic","Portland","OR","USA","0000-00-00"
"ujhelpe01w","Petra","","Ujhelyi","","Petra Ujhelyi","","","F-C","0","0","76","200","South Carolina","","1980-12-17","","","","","","","","0000-00-00"
"umoh-it01w","Itoro","","Umoh-Coleman","","Itoro Umoh-Coleman","Itoro Coleman (Harold Coleman 12/99)","","G","0","0","67","140","Clemson","","1977-02-21","Washington","DC","USA","Hephzibah","Hephzibah","GA","USA","0000-00-00"
"valdeam01w","Amaya","","Valdemoro Madariaga","","Amaya Valdemoro","","","F","0","0","73","160","","","1976-08-18","Madrid","","ESP","","","","","0000-00-00"
"vandeco01w","Courtney","","Vandersloot","","Courtney Vandersloot","","","G","0","0","68","130","Gonzaga","","1989-02-08","Kent","WA","USA","Kentwood","Kent","WA","USA","0000-00-00"
"vandehe99w","Heidi","","VanDerveer","","Heidi VanDerveer","","","","0","0","0","0","","","0000-00-00","","","","","","","","0000-00-00"
"vanemal01w","Alexandra","","VanEmbricqs","","Alexandra VanEmbricqs","","","F","0","0","75","175","UCLA","","1968-04-14","Paramaribo","","SUR","","","","","0000-00-00"
"vangomi01w","Michele","","Van Gorp","","Michele Van Gorp","","","C","0","0","78","187","Duke","","1977-05-10","","","","","","","","0000-00-00"
"vaughki01w","Kia","","Vaughn","","Kia Vaughn","","","C","0","0","76","208","Rutgers","","1987-01-24","","","","St. Michael Academy","New York","NY","USA","0000-00-00"
"vaughkr01w","Krystal","","Vaughn","","Krystal Vaughn","","","F","0","0","73","160","Virginia Commonwealth","","1986-09-08","","","","","","","","0000-00-00"
"vealkr01w","Kristen","","Veal","","Kristen Veal","","","G","0","0","70","150","","","1981-07-24","","","","","","","","0000-00-00"
"veselja01w","Jana","","Vesela","","Jana Vesela","","","F","0","0","75","195","none","","1983-12-31","Prague","","TCH","","","","","0000-00-00"
"vidicbo01w","Bojanna","","Vidic","","Boky Vidic","","Boky","G","0","0","69","133","Oregon State","","1973-01-07","","","","","","","","0000-00-00"
"viglida01w","Danielle","","Viglione","","Danielle Viglione","","","G","0","0","70","157","Texas","","1975-03-07","","","","","","","","0000-00-00"
"vilipda01w","Daliborka","","Vilipic","","Daliborka Vilipic","","","F-C","0","0","76","207","","","1975-03-30","","","","","","","","0000-00-00"
"vodicka01w","Kamila","","Vodichkova","","Kamila Vodichkova","","","F-C","0","0","76","190","","","1972-12-19","Litomerice","","TCH","","","","","0000-00-00"
"vodopna01w","Natalia","Aleksandrovna","Vodopyanova","","Natalia Vodopyanova","","","F","0","0","75","181","","","1981-04-06","St. Petersburg","RUS","URS","","","","","0000-00-00"
"voigtka01w","Katie","","Voigt","","Katie Voigt","","","G","0","0","73","162","Wisconsin","","1975-04-07","","","","","","","","0000-00-00"
"vukadmi01w","Milica","","Vukadinovic","","Milica Vukadinovic","","","G","0","0","73","150","California","","1968-11-18","","","","","","","","0000-00-00"
"walkeas01w","Ashley","","Walker","","Ashley Walker","","","F-C","0","0","73","200","California","","1987-02-24","","","","","","","","0000-00-00"
"walkeay01w","Ayana","","Walker","","Ayana Walker","","","F","0","0","75","142","Louisiana Tech","","1979-09-10","","","","","","","","0000-00-00"
"walkeda01w","Darrell","","Walker","","Darrell Walker","","","","0","0","0","0","","","0000-00-00","","","","","","","","0000-00-00"
"walkede01w","DeMya","","Walker","","DeMya Walker","","","F","0","0","75","168","Virginia","","1977-11-28","","","","Rancocas Valley","Mt. Holly","NJ","USA","0000-00-00"
"walkema01w","Marcedes","","Walker","","Marcedes Walker","","","C","0","0","75","253","Pittsburgh","","1986-10-17","","","","","","","","0000-00-00"
"walsema01w","Maren","","Walseth","","Maren Walseth","","","F","0","0","74","184","Penn State","","1978-10-28","","","","Thomas Jefferson","Bloomington","MN","USA","0000-00-00"
"wardvo01w","Vonda","","Ward","","Vonda Ward","","","C","0","0","78","170","Tennessee","","1973-03-16","Macedonia","OH","USA","Trinity","Garfield Heights","OH","USA","0000-00-00"
"warleav01w","Avery","","Warley","","Avery Warley","","","C","0","0","75","0","Liberty","","1987-05-17","Washington","DC","USA","","","","","0000-00-00"
"washico01w","Coquese","","Washington","","Coquese Washington","","","G","0","0","66","138","Notre Dame","","1971-01-17","","","","","","","","0000-00-00"
"washito01w","Tonya","","Washington","","Tonya Washington","","","F","0","0","71","160","Florida","","1977-12-30","","","","","","","","0000-00-00"
"wautean01w","Ann","","Wauters","","Ann Wauters","","","C","0","0","76","193","","","1980-10-12","","","","","","","","0000-00-00"
"weathte01w","Teresa","Gaye","Weatherspoon","","Teresa Weatherspoon","","","G","0","0","68","161","Louisiana Tech","","1965-12-08","Pineland","TX","USA","","","","","0000-00-00"
"webbum01w","Umeki","","Webb","","Umeki Webb","","","G-F","0","0","70","162","North Carolina State","","1975-06-26","","","","Justin Kimball","Dallas","TX","USA","0000-00-00"
"weberma01w","Martina","","Weber","","Martina Weber","","","C","0","0","77","200","Iona","","1982-06-01","","","","","","","","0000-00-00"
"weckeke01w","Kendra","","Wecker","","Kendra Wecker","","","F","0","0","73","172","Kansas State","","1982-12-16","","","","Marysville","Marysville","KS","USA","0000-00-00"
"weisery99w","Ryan","","Weisenberg","","Ryan Weisenberg","","","","0","0","0","0","","","0000-00-00","","","","","","","","0000-00-00"
"westhpa99w","Paul","","Westhead","","Paul Westhead","","","","0","0","0","0","","","0000-00-00","","","","","","","","0000-00-00"
"whaleli01w","Lindsay","Marie","Whalen","","Lindsay Whalen","","","G","0","0","68","150","Minnesota","","1982-05-09","Hutchinson","MN","USA","","","","","0000-00-00"
"whisejo99w","John","","Whisenant","","John Whisenant","","","","0","0","0","0","","","0000-00-00","","","","","","","","0000-00-00"
"whitede01w","DeTrina","","White","","DeTrina White","","","F","0","0","71","180","Louisiana State","","1980-04-03","","","","","","","","0000-00-00"
"whiteer01w","Erica","","White","","Erica White","","","G","0","0","63","135","Louisiana State","","1986-08-26","","","","","","","","0000-00-00"
"whiteta01w","Tan","","White","","Tan White","","","G","0","0","67","154","Mississippi State","","1982-09-27","","","","","","","","0000-00-00"
"whitiva01w","Val","","Whiting-Raymond","","Val Whiting-Raymond","","","C-F","0","0","74","199","Stanford","","1972-04-09","","","","","","","","0000-00-00"
"whitmta01w","Tamika","","Whitmore","","Tamika Whitmore","","","F","0","0","74","190","Memphis","","1977-06-05","","","","","","","","0000-00-00"
"whittje01w","Jennifer","Hazel","Whittle","","Jennifer Whittle","","","C","0","0","77","176","","","1973-09-05","Gold Coast","QLD","AUS","","","","","0000-00-00"
"whittkh01w","Khadijah","Ameenah","Whittington","","Khadijah Whittington","","","F","0","0","73","185","North Carolina State","","1986-08-05","","","","","","","","0000-00-00"
"wickssu01w","Sue","","Wicks","","Sue Wicks","","","F","0","0","75","191","Rutgers","","1966-11-26","","","","","","","","0000-00-00"
"widemja01w","Jamila","","Wideman","","Jamila Wideman","","","G","0","0","66","135","Stanford","","1975-10-16","","","","Amherst-Pelham Regional","Amherst","MA","USA","0000-00-00"
"wiggica01w","Candice","","Wiggins","","Candice Wiggins","","","G","0","0","71","154","Stanford","","1987-02-14","","","","","","","","0000-00-00"
"wilkeda01w","Dana","","Wilkerson","","Dana Wilkerson","","","G","0","0","65","121","Long Beach State","","1969-02-27","","","","","","","","0000-00-00"
"wilkibr01w","Brittany","","Wilkins","","Brittany Wilkins","","","C","0","0","75","185","Iowa State","","1983-06-15","","","","","","","","0000-00-00"
"williad01w","Adrian","","Williams-Strong","","Adrian Williams-Strong","","","F-C","0","0","77","170","USC","","1977-02-15","","","","","","","","0000-00-00"
"willian01w","Angelina","","Williams","","Angelina Williams","","","G","0","0","72","149","Illinois","","1983-07-21","","","","George Washington","Chicago","IL","USA","0000-00-00"
"willibe01w","Beverly","","Williams","","Beverly Williams","","","G","0","0","69","145","Texas","","1965-11-09","","","","","","","","0000-00-00"
"willide01w","Debra","","Williams","","Debra Williams","","","G","0","0","68","160","Louisiana Tech","","1972-09-23","","","","","","","","0000-00-00"
"willifr99w","Fred","","Williams","","Fred Williams","","","","0","0","0","0","","","0000-00-00","","","","","","","","0000-00-00"
"willigr99w","Greg","","Williams","","Greg Williams","","","","0","0","0","0","","","0000-00-00","","","","","","","","0000-00-00"
"williki01w","Kimberly","","Williams","","Kim Williams","","Kim","G","0","0","66","136","DePaul","Westark CC","1974-10-14","","","","James Marshall","Chicago","IL","USA","0000-00-00"
"willile01w","Le'coe","","Willingham","","Le'coe Willingham","","","F","0","0","72","200","Auburn","","1981-02-10","","","","","","","","0000-00-00"
"willile02w","Lenae","","Williams","","Lenae Williams","","","G-F","0","0","71","155","DePaul","","1979-07-04","","","","","","","","0000-00-00"
"willili01w","Lisa","","Willis","","Lisa Willis","","","G","0","0","71","170","UCLA","","1984-06-13","","","","","","","","0000-00-00"
"willina01w","Natalie","J.","Williams","","Natalie Williams","","","F-C","0","0","74","210","UCLA","","1970-11-30","Long Beach","CA","USA","Taylorsville","Taylorsville","UT","USA","0000-00-00"
"williri01w","Rita","","Williams","","Rita Williams","","","G","0","0","66","135","Connecticut","","1976-01-14","","","","","","","","0000-00-00"
"williri02w","Riquna","","Williams","","Riquna Williams","","Bay Bay","G","0","0","67","165","Miami","","1990-05-28","Pahokee","FL","USA","Pahokee","Pahokee","FL","USA","0000-00-00"
"willisa01w","Samantha","","Williams","","Samantha Williams","","","G-F","0","0","72","0","Auburn","","1973-09-24","","","","","","","","0000-00-00"
"willish01w","Shaquala","","Williams","","Shaquala Williams","","","G","0","0","66","135","Oregon","","1980-04-14","","","","","","","","0000-00-00"
"willita01w","Tara","","Williams","","Tara Williams","","","G","0","0","71","170","Auburn","","1974-07-23","","","","","","","","0000-00-00"
"willito01w","Toccara","","Williams","","Toccara Williams","","","G","0","0","68","138","Texas A&M","","1982-01-11","","","","","","","","0000-00-00"
"williwe01w","Wendi","","Willits","","Wendi Willits","Wendi Wells (Douglas Wells 2005)","","G","0","0","67","141","Arkansas","","1978-11-18","Fort Cobb","OK","USA","Fort Cobb-Broxton","Fort Cobb","OK","USA","0000-00-00"
"wilsoam01w","Amanda","","Wilson","","Amanda Wilson","","","F","0","0","71","176","Louisiana Tech","","1977-02-06","","","","","","","","0000-00-00"
"wintebr01w","Brian","","Winters","","Brian Winters","","","","0","0","0","0","","","0000-00-00","","","","","","","","0000-00-00"
"wirthch01w","Christina","","Wirth","","Christina Wirth","","","F","0","0","73","185","Vanderbilt","","1987-04-18","","","","","","","","0000-00-00"
"wisdoli01w","Lindsay","","Wisdom-Hylton","","Lindsay Wisdom-Hylton","","","F","0","0","74","186","Purdue","","1986-05-26","","","","","","","","0000-00-00"
"witheso01w","Sophia","","Witherspoon","","Sophia Witherspoon","","","G","0","0","70","145","Florida","","1969-07-06","","","","","","","","0000-00-00"
"wojtaju01w","Julie","","Wojta","","Julie Wojta","","","G-F","0","0","72","175","Wisconsin-Green Bay","","1989-04-09","Francis Creek","WI","USA","Mishicot","Mishicot","WI","USA","0000-00-00"
"wolteka01w","Kara","Elizabeth","Wolters","","Kara Wolters","","","C","0","0","79","227","Connecticut","","1975-08-15","Natick","MA","USA","Holliston","Holliston","MA","USA","0000-00-00"
"wolvean01w","Angelina","Marie","Wolvert","","Angelina Wolvert","","","F-C","0","0","75","205","Oregon","","1978-12-08","","","","","","","","0000-00-00"
"woodaly01w","Lynette","","Woodard","","Lynette Woodard","","","G","0","0","72","160","Kansas","","1959-08-12","Wichita","KS","USA","","","","","0000-00-00"
"woodki01w","Kimberly","","Wood","","Kimberly Wood","Kimberly Jianas","","C","0","0","76","0","Wisconsin-Green Bay","","1972-09-16","","","","","","","","0000-00-00"
"woolror01w","Orlando","","Woolridge","","Orlando Woolridge","","","","0","0","0","0","","","0000-00-00","","","","","","","","0000-00-00"
"wooslti01w","Tiffany","","Woosley","","Tiffany Woosley","","","G","0","0","67","132","Tennessee","","1973-04-04","","","","","","","","0000-00-00"
"wrighfa01w","Falisha","","Wright","","Falisha Wright","","","G","0","0","66","130","San Diego State","","1973-01-28","","","","","","","","0000-00-00"
"wrighmo01w","Monica","Ashante","Wright","","Monica Wright","","","G","0","0","71","178","Virginia","","1988-07-15","San Antonio","TX","USA","Forest Park","Woodbridge","VA","USA","0000-00-00"
"wrighsh01w","Shereka","","Wright","","Shereka Wright","","","F","0","0","70","155","Purdue","","1981-09-21","","","","Copperas Cove","Copperas Cove","TX","USA","0000-00-00"
"wrighta01w","Tanisha","","Wright","","Tanisha Wright","","","G","0","0","71","165","Penn State","","1983-11-20","","","","","","","","0000-00-00"
"wyckobr01w","Brooke","","Wyckoff","","Brooke Wyckoff","","","F","0","0","73","183","Florida State","","1980-03-30","","","","","","","","0000-00-00"
"wynneda01w","Dana","","Wynne","","Dana Wynne","","","F","0","0","74","175","Seton Hall","","1975-02-02","","","","","","","","0000-00-00"
"yamasli01w","Lindsey","Brooke","Yamasaki","","Lindsey Yamasaki","","","G","0","0","73","190","Stanford","","1980-06-02","","","","Oregon City","Oregon City","OR","USA","0000-00-00"
"yasenco01w","Corissa","Lee","Yasen","","Corissa Yasen","","","G","0","0","72","160","Purdue","","1973-12-05","Omaha","NE","USA","Coeur d'Alene","Coeur d'Alene","ID","USA","2001-05-12"
"yilmane01w","Nevriye","","Yilmaz","","Nevriye Yilmaz","","","F-C","0","0","76","193","","","1980-06-06","Plovdiv","","BUL","","","","","0000-00-00"
"youngca01w","Carolyn","","Jones Young","","Carolyn Jones Young","Carolyn Young (Charleton Young 1998)","","G","0","0","69","175","Auburn","","1969-07-28","Bay Springs","MS","USA","","","","","0000-00-00"
"youngso01w","Sophia","","Young","","Sophia Young","","","F","0","0","73","165","Baylor","","1983-12-15","","","","","","","","0000-00-00"
"youngta01w","Tamera","","Young","","Tamera Young","","","F","0","0","74","166","James Madison","","1986-10-30","","","","","","","","0000-00-00"
"zakalok01w","Oksana","","Zakaluzhnaya","","Oksana Zakaluzhnaya","","","C","0","0","78","174","","","1977-12-18","","","","","","","","0000-00-00"
